사번,논문연번,저자순위,저자명,역할,소속,참여율,교수본인,affiliation,val_aff
196002,381,1,송교동,공동(제1),Norfolk State University,20,,inside,invalid
196002,381,2,김재환,공동(교신),인하대학교,30,Y,inside,valid
196002,381,3,김정웅,공동(참여),인하대학교,10,,outside,invalid
196002,381,4,박연준,공동(참여),National Aeronautics and Space Administration,10,,outside,valid
196002,381,5,김현정,공동(참여),National Institute of Aerospace,10,,outside,valid
196002,381,6,최상혁,공동(참여),NASA,10,,outside,valid
196002,381,7,제이 엘리,공동(참여),NASA,10,,outside,valid
196002,388,1,민경표,공동(제1),인하대학교,30,,inside,valid
196002,388,2,김재환,공동(참여),인하대학교,20,Y,inside,valid
196002,388,3,송교동,공동(참여),Norfolk State University,20,,outside,valid
196002,388,4,김기우,공동(교신),인하대학교,30,,inside,valid
196003,79,1,우희숙,공동(제1),인하대학교,40,,inside,valid
196003,79,2,김병국,공동(참여),인하대학교,40,Y,inside,valid
196003,79,3,권광석,공동(참여),인하대학교,20,,outside,invalid
196005,50,1,박요한,공동(제1),인하대학교,0,,inside,valid
196005,50,2,이학경,공동(참여),인하대학교,0,,inside,valid
196005,50,3,서만근,공동(참여),(주)고려시멘트,0,,outside,valid
196005,50,4,김진,공동(교신),인하대학교,0,Y,inside,valid
196008,41,1,강현주,단독,인하대학교,0,Y,inside,valid
196010,74,1,김미나,공동(제1),인하대학교,50,,outside,invalid
196010,74,2,이완정,공동(교신),인하대학교,50,Y,outside,invalid
196010,75,1,신윤숙,공동(제1),인하대학교,50,,outside,invalid
196010,75,2,이완정,공동(교신),인하대학교,50,Y,inside,valid
196010,76,1,이완정,공동(제1),인하대학교,50,Y,inside,valid
196010,76,2,김미나,공동(참여),인하대학교,50,,outside,invalid
196010,77,1,이상순,공동(제1),인하대학교,50,,outside,invalid
196010,77,2,이완정,공동(교신),인하대학교,50,Y,inside,valid
196010,78,1,이완정,단독,인하대학교,100,Y,inside,valid
196010,79,1,이미진,공동(제1),인하대학교,50,,outside,invalid
196010,79,2,이완정,공동(교신),인하대학교,50,Y,inside,valid
196013,67,1,Soo Kyung Nam,공동(제1),인하대병원,0,,outside,valid
196013,67,2,Sangmi Park,공동(참여),인하대병원,0,,outside,valid
196013,67,3,Juyoung Lee,공동(교신),인하대병원,0,,outside,valid
196013,67,4,전용훈,공동(참여),인하대병원,0,Y,inside,invalid
196013,68,1,Na Hyun Lee,공동(제1),인하대병원,0,,outside,valid
196013,68,2,Soo Kyung Nam,공동(참여),인하대병원,0,,outside,valid
196013,68,3,Juyoung Lee,공동(교신),인하대병원,0,,outside,valid
196013,68,4,전용훈,공동(참여),인하대병원,0,Y,inside,invalid
196013,69,1,Soo Kyung Nam,공동(제1),인하대병원,0,,outside,valid
196013,69,2,Juyoung Lee,공동(교신),인하대병원,0,,outside,valid
196013,69,3,전용훈,공동(참여),인하대병원,0,Y,inside,invalid
196014,79,1,Min Seon Kim,공동(제1),인하대학교,0,,unknown--,unknown
196014,79,2,Ha Young Lee,공동(교신),인하대학교,0,,unknown--,unknown
196014,79,3,임명관,공동(참여),인하대학교,0,Y,unknown--,unknown
196014,79,4,Young Hye Kang,공동(참여),인하대학교,0,,unknown--,unknown
196014,79,5,Jun Ho kim,공동(참여),인하대학교,0,,unknown--,unknown
196014,79,6,Kyung Hee Lee,공동(참여),인하대학교,0,,unknown--,unknown
196019,99,1,이홍렬,공동(제1),인하대학교,0,Y,inside,valid
196019,99,2,김루시아,공동(참여),인하대학교,0,,inside,valid
196019,99,3,김철우,공동(참여),인하대학교,0,,inside,valid
196019,99,4,김정수,공동(참여),인하대학교,0,,inside,valid
196019,99,5,남해성,공동(참여),인하대학교,0,,inside,valid
196019,99,6,류정선,공동(참여),인하대학교,0,,inside,valid
196019,100,1,이상훈,공동(제1),연세대학교,0,,outside,valid
196019,100,2,여유미,공동(참여),한양대학교,0,,outside,valid
196019,100,3,김태형,공동(참여),한양대학교,0,,outside,valid
196019,100,4,이홍렬,공동(참여),인하대학교,0,Y,inside,valid
196019,100,5,이진화,공동(참여),이화여자대학교(목동),0,,outside,valid
196019,100,6,박용범,공동(참여),한림대학교,0,,outside,valid
196019,100,7,박종선,공동(참여),서울대학교(연건캠퍼스),0,,outside,valid
196019,100,8,김이형,공동(참여),경희대학교,0,,outside,valid
196019,100,9,송진우,공동(참여),울산대학교병원,0,,outside,valid
196019,100,10,전병우,공동(참여),성균관대학교(자연과학캠퍼스),0,,outside,valid
196019,100,11,김현정,공동(참여),계명대학교,0,,outside,valid
196019,100,12,박진경,공동(참여),성균관대학교(자연과학캠퍼스),0,,outside,valid
196019,100,13,어수택,공동(참여),순천향대학교,0,,outside,valid
196019,100,14,김영환,공동(참여),서울대병원,0,,inside,invalid
196019,100,15,김동순,공동(참여),울산대학교,0,,outside,valid
196019,100,16,박무석,공동(교신),연세대학교,0,,outside,valid
196019,101,1,박성우,공동(제1),순천향대학교,0,,outside,valid
196019,101,2,백애린,공동(참여),순천향대학교,0,,outside,valid
196019,101,3,이홍렬,공동(참여),인하대학교,0,Y,inside,valid
196019,101,4,정성환,공동(참여),가천의과대학교,0,,outside,valid
196019,101,5,양세훈,공동(참여),원광대학교,0,,outside,valid
196019,101,6,김용현,공동(참여),가톨릭대학교(성의교정),0,,outside,valid
196019,101,7,정만표,공동(교신),삼성서울병원,0,,outside,valid
196019,102,1,이상훈,공동(제1),연세대학교,0,,outside,valid
196019,102,2,박종선,공동(참여),서울대학교(연건캠퍼스),0,,outside,valid
196019,102,3,김송이,공동(참여),연세대학교,0,,outside,valid
196019,102,4,김동순,공동(참여),울산대학교,0,,outside,valid
196019,102,5,김영환,공동(참여),서울대병원,0,,outside,valid
196019,102,6,정만표,공동(참여),삼성서울병원,0,,outside,valid
196019,102,7,어수택,공동(참여),순천향대학교,0,,outside,valid
196019,102,8,박춘식,공동(참여),순천향대학교,0,,outside,valid
196019,102,9,박성우,공동(참여),순천향대학교,0,,outside,valid
196019,102,10,정성환,공동(참여),가천의과대학교,0,,outside,valid
196019,102,11,박용범,공동(참여),한림대학교,0,,outside,valid
196019,102,12,이홍렬,공동(참여),인하대학교,0,Y,inside,valid
196019,102,13,신종욱,공동(참여),중앙대학교,0,,outside,valid
196019,102,14,이진화,공동(참여),이화여자대학교(목동),0,,outside,valid
196019,102,15,제갈양진,공동(참여),울산대학교병원,0,,outside,valid
196019,102,16,김용현,공동(참여),가톨릭대학교(성의교정),0,,outside,valid
196019,102,17,송진우,공동(참여),울산대학교병원,0,,outside,valid
196019,102,18,박무석,공동(교신),연세대학교,0,,outside,valid
196023,217,1,심승철,공동(제1),충남대학교(의대),10,,outside,valid
196023,217,2,Ljubinka Bozic -Majstorovic,공동(참여),"University Clinical Centre of the Republic of Srpska, Banja Luka, Bosnia and Herzegovina",3,,outside,valid
196023,217,3,Alfredo Berrocal Kasay,공동(참여),"ABK Reuma SRL Medicentro Biociencias, Lima, Peru",3,,outside,valid
196023,217,4,Elias Chalouhi El-Khouri,공동(참여),"Clinica Internacional, Lima, Peru",3,,outside,valid
196023,217,5,Fedra Irazoque-Palazuelos,공동(참여),"Tratamiento Reumatolo´ gico S.C., Mexico City, Mexico",3,,outside,valid
196023,217,6,Francisco Fidencio Cons Molina,공동(참여),"Rheumatology Department, Centro de Investigacio´n en Artritis y Osteoporosis, Mexicali, Mexico",3,,outside,valid
196023,217,7,Francisco G. Medina-Rodriguez,공동(참여),"LaSalle University, Mexico City, Mexico",3,,outside,valid
196023,217,8,Pedro Miranda,공동(참여),"Reumatolo´ gicos, Santiago, Chile",3,,outside,valid
196023,217,9,Pavel Shesternya,공동(참여),"Krasnoyarsk State Medical University, Krasnoyarsk, Russia",3,,outside,valid
196023,217,10,Jose Chavez-Corrales,공동(참여),"Department of Rheumatology, Clinica San Borja, Lima, Peru",3,,outside,valid
196023,217,11,Piotr Wiland,공동(참여),"Medical University of Wroclaw, Wroclaw, Poland",3,,outside,valid
196023,217,12,Slawomir Jeka,공동(참여),"Rheumatology and Connective Tissue Diseases, University Hospital No. 2, Collegium Medicum UMK, Bydgoszcz, Poland",3,,outside,valid
196023,217,13,Olena Garmish,공동(참여),"National Scientific Center M.D. Strazhesko, Institute of Cardiology, Kyiv, Ukraine",3,,outside,valid
196023,217,14,Pawel Hrycaj,공동(참여),"Department of Rheumatology, Koscian Municipal Hospital, Koscian, Poland",3,,outside,valid
196023,217,15,Natalia Fomina,공동(참여),"Department of Cardiology, Kemerovo Regional Clinical Hospital, Kemerovo, Russian Federation",3,,outside,valid
196023,217,16,박원,공동(참여),인하대학교,10,Y,inside,valid
196023,217,17,서창희,공동(참여),아주대학교,10,,outside,valid
196023,217,18,Sang Joon Lee,공동(참여),"CELLTRION, Inc., Incheon, Republic of Korea",6,,outside,valid
196023,217,19,Sung Young Lee,공동(참여),"CELLTRION, Inc., Incheon, Republic of Korea",6,,outside,valid
196023,217,20,Yun Ju Bae,공동(참여),"CELLTRION, Inc., Incheon, Republic of Korea",6,,outside,valid
